frame_name,n_vertices,n_triangles,t_feat_s,t_infer_cpu_s,t_infer_gpu_s,t_nn8_total_cpu_s,t_nn8_total_gpu_s,t_bem_assemble_s,t_bem_solve_s,t_bem_total_s
bub_0062.obj,492,980,0.0072197000263258815,0.00010813000029884279,0.00029081900021992623,0.007327830026624725,0.0075105190265458074,0.7269644999760203,0.012125100009143353,0.7390895999851637
bub_0063.obj,492,980,0.007265899970661849,0.0001976779999677092,0.000293503999710083,0.007463577970629558,0.007559403970371931,0.7474501000251621,0.012834099994506687,0.7602842000196688
bub_0064.obj,492,980,0.007409800018649548,0.00013314399984665215,0.0003027079999446869,0.0075429440184962004,0.007712508018594235,0.7119237999431789,0.012375200050882995,0.7242989999940619
bub_0065.obj,492,980,0.007436000043526292,0.00013934899994637816,0.0002936059999046847,0.00757534904347267,0.007729606043430977,0.7728477999917232,0.012844800017774105,0.7856926000094973
bub_0066.obj,492,980,0.007369499944616109,0.00011799499974586069,0.0002965250000124797,0.00748749494436197,0.0076660249446285885,0.8032541999709792,0.01242029998684302,0.8156744999578223
bub_0067.obj,492,980,0.007250300026498735,0.00012372000026516616,0.0003655949997482821,0.007374020026763901,0.007615895026247017,0.7680491999490187,0.012870000035036355,0.780919199984055
bub_0068.obj,492,980,0.007254500000271946,0.00025925399968400596,0.000299537000246346,0.007513753999955952,0.007554037000518292,0.7135448000044562,0.013195600011385977,0.7267404000158422
bub_0069.obj,492,980,0.007333099958486855,0.00013058500015176834,0.0002951700001722202,0.007463684958638623,0.007628269958659075,0.7477426999830641,0.01310179999563843,0.7608444999787025
bub_0070.obj,492,980,0.007302999962121248,0.000252617999794893,0.0002985439996700734,0.007555617961916141,0.007601543961791322,0.7377545000053942,0.013298199977725744,0.75105269998312
bub_0071.obj,492,980,0.007394099957309663,0.00019448100007139147,0.00029580799979157747,0.007588580957381055,0.0076899079571012404,0.7547948000137694,0.01291830005357042,0.7677131000673398
bub_0072.obj,492,980,0.007170400000177324,0.0002521219995105639,0.0002933749998919666,0.007422521999687888,0.007463775000069291,0.8002445999882184,0.013146799989044666,0.8133913999772631
bub_0073.obj,492,980,0.007193700002972037,0.0001252250000834465,0.0002941730001475662,0.007318925003055483,0.007487873003119603,0.7869801999768242,0.013433200016152114,0.8004133999929763
bub_0074.obj,492,980,0.007455300015863031,0.00012469799956306814,0.0002974600001471117,0.007579998015426099,0.007752760016010143,0.7825861999881454,0.013395399961154908,0.7959815999493003
bub_0075.obj,492,980,0.007326100021600723,0.00010463700047694147,0.000292335000121966,0.007430737022077665,0.007618435021722689,0.8176472999621183,0.013530700001865625,0.8311779999639839
bub_0076.obj,492,980,0.0073856000090017915,0.0001381159998709336,0.00030068299965932963,0.007523716008872725,0.007686283008661121,0.8167051000054926,0.013138099981006235,0.8298431999864988
bub_0077.obj,492,980,0.007160699984524399,0.0002624989999458194,0.0003867519996128976,0.007423198984470219,0.007547451984137297,0.7855497000273317,0.01395369996316731,0.799503399990499
bub_0078.obj,492,980,0.007152599981054664,0.00013056800002232195,0.0002932109998073429,0.007283167981076985,0.007445810980862007,0.8020980000146665,0.013657300034537911,0.8157553000492044
bub_0079.obj,492,980,0.007337199989706278,0.0002494360000127926,0.00029321199981495737,0.00758663598971907,0.007630411989521235,0.8382494999677874,0.013104000012390316,0.8513534999801777
bub_0080.obj,492,980,0.007628499995917082,0.0001287639996735379,0.0002931660000467673,0.00775726399559062,0.00792166599596385,0.8206350000109524,0.01260249997721985,0.8332374999881722
bub_0081.obj,492,980,0.007331100001465529,0.00022218399972189217,0.0002934839995577931,0.007553284001187421,0.007624584001023322,0.8558123999973759,0.012913400016259402,0.8687258000136353
bub_0082.obj,492,980,0.007241599960252643,0.0001288420002674684,0.00029268599988427016,0.007370441960520111,0.007534285960136913,0.8267766000353731,0.01310909999301657,0.8398857000283897
bub_0083.obj,492,980,0.007184699992649257,0.00012217000010423363,0.00029116100049577656,0.007306869992753491,0.007475860993145034,0.8344566999585368,0.012189900036901236,0.846646599995438
bub_0084.obj,492,980,0.007347500009927899,0.00011998199974186719,0.00030062699981499465,0.007467482009669766,0.007648127009742893,0.8451374000287615,0.01247069996315986,0.8576080999919213
bub_0085.obj,492,980,0.007507100002840161,0.00024770400021225216,0.0002934629999799654,0.007754804003052413,0.007800563002820127,0.8666083000134677,0.011867299966979772,0.8784755999804474
bub_0086.obj,492,980,0.007459099986590445,0.00013736599998082966,0.0002985030005220324,0.0075964659865712745,0.007757602987112477,0.8681289000087418,0.011907000036444515,0.8800359000451863
bub_0087.obj,492,980,0.00724210002226755,0.00013015000033192336,0.0002939549996517599,0.007372250022599474,0.00753605502191931,0.8653439999907278,0.01205859996844083,0.8774025999591686
bub_0088.obj,492,980,0.0073028000188060105,0.00013394599955063313,0.0002941169997211546,0.007436746018356644,0.007596917018527165,0.8828745999489911,0.011984500044491142,0.8948590999934822
bub_0089.obj,492,980,0.0073732000309973955,0.0002660510002169758,0.0002936819999013096,0.007639251031214371,0.007666882030898705,0.8651331000146456,0.011730999976862222,0.8768640999915078
bub_0090.obj,492,980,0.007227900030557066,0.00013391799991950394,0.000292644000146538,0.00736181803047657,0.007520544030703604,0.8757928999839351,0.011326399981044233,0.8871192999649793
bub_0091.obj,492,980,0.007414799998514354,0.00011983399977907538,0.00029370900010690094,0.0075346339982934295,0.007708508998621255,0.8540613999939524,0.01175659999717027,0.8658179999911226
bub_0092.obj,492,980,0.007407999946735799,0.00010829900042153894,0.0002977730002021417,0.007516298947157338,0.007705772946937941,0.8646952999988571,0.01165140001103282,0.8763467000098899
bub_0093.obj,492,980,0.007383099989965558,0.00010728099965490401,0.0002970010001445189,0.0074903809896204624,0.007680100990110077,0.8673360999673605,0.011123500007670373,0.8784595999750309
bub_0094.obj,492,980,0.007479300023987889,0.00013471400015987455,0.0002942589996382594,0.007614014024147764,0.007773559023626149,0.8777577999862842,0.011530899966601282,0.8892886999528855
bub_0095.obj,492,980,0.007423000002745539,0.00014319900015834718,0.0002962060004938394,0.007566199002903886,0.0077192060032393785,0.8690223000012338,0.011411799991037697,0.8804340999922715
bub_0096.obj,492,980,0.0072597999824211,0.0001271509996149689,0.00029661299951840194,0.007386950982036069,0.007556412981939502,0.8637158999918029,0.011189599987119436,0.8749054999789223
bub_0097.obj,492,980,0.0071758999838493764,0.00012980500003322959,0.000294185999664478,0.007305704983882606,0.007470085983513854,0.8650680999853648,0.011106299993116409,0.8761743999784812
bub_0098.obj,492,980,0.007203199958894402,0.00013440200011245905,0.0002947589999530464,0.007337601959006861,0.007497958958847448,0.8636968999635428,0.01123960001859814,0.874936499982141
bub_0099.obj,492,980,0.007194799953140318,0.0001543949998449534,0.0002979170001344755,0.007349194952985272,0.007492716953274794,0.9008313999511302,0.010978000005707145,0.9118093999568373
bub_0100.obj,492,980,0.007203200017102063,0.00021891499985940755,0.0003539830003865063,0.00742211501696147,0.007557183017488569,0.898837500018999,0.010047400020994246,0.9088849000399932
