frame_name,n_vertices,n_triangles,t_feat_s,t_infer_cpu_s,t_infer_gpu_s,t_nn8_total_cpu_s,t_nn8_total_gpu_s,t_bem_assemble_s,t_bem_solve_s,t_bem_total_s
bub_0142.obj,492,980,0.007424799958243966,0.0002407889999449253,0.00029296400025486947,0.007665588958188891,0.007717763958498836,0.830881199974101,0.014032999984920025,0.8449141999590211
bub_0143.obj,492,980,0.007236899982672185,0.00020439500047359616,0.0002963039994938299,0.007441294983145781,0.007533203982166015,0.8498790000448935,0.01417449995642528,0.8640535000013188
bub_0144.obj,492,980,0.007263699953909963,9.834699972998351e-05,0.0002920529997209087,0.007362046953639947,0.007555752953630872,0.7881236000102945,0.014256800001021475,0.8023804000113159
bub_0145.obj,492,980,0.007242500025313348,0.00013187199947424234,0.00029493900015950205,0.00737437202478759,0.0075374390254728495,0.8132675000233576,0.014012100000400096,0.8272796000237577
bub_0146.obj,492,980,0.007259000034537166,0.00013960400014184415,0.00028918199997860937,0.00739860403467901,0.007548182034515776,0.8372782999649644,0.014006300014443696,0.8512845999794081
bub_0147.obj,492,980,0.007246699999086559,0.00022472299984656276,0.000292083999956958,0.007471422998933121,0.007538783999043517,0.8289777000318281,0.014484999992419034,0.8434627000242472
bub_0148.obj,492,980,0.007093599997460842,0.00013135499961208552,0.00029763500031549484,0.007224954997072927,0.007391234997776337,0.849567900004331,0.013890500005800277,0.8634584000101313
bub_0149.obj,492,980,0.007089800026733428,0.00012105699977837503,0.0003565199999138713,0.007210857026511803,0.007446320026647299,0.8363861999823712,0.014047500037122518,0.8504337000194937
bub_0150.obj,492,980,0.007132800004910678,0.000252069000271149,0.0002934889995958656,0.007384869005181827,0.0074262890045065436,0.8688485000166111,0.01396099996054545,0.8828094999771565
bub_0151.obj,492,980,0.007078299997374415,0.00010616899991873652,0.00029419600032269954,0.007184468997293152,0.007372495997697115,0.8391849999898113,0.013925000035669655,0.853110000025481
bub_0152.obj,492,980,0.007331300002988428,0.0001487069996073842,0.0002979810000397265,0.007480007002595812,0.007629281003028154,0.8534339999896474,0.013930600020103157,0.8673646000097506
bub_0153.obj,492,980,0.007305500039365143,0.00012188400025479495,0.00035968200012575835,0.007427384039619938,0.0076651820394909006,0.8777414000360295,0.014327800017781556,0.8920692000538111
bub_0154.obj,492,980,0.007128399971406907,0.00012728100002277643,0.0002933450002456084,0.007255680971429684,0.0074217449716525155,0.857255199982319,0.014090900018345565,0.8713461000006646
