path,bub_id,frame,n_vertices_prepared,n_vertices_unit,n_triangles,t_mesh_load_s,t_feat_s,t_inference_gpu_s,t_inference_gpu_fwd_s,t_inference_cpu_s,t_nn8_total_gpu_s,t_nn8_total_cpu_s,t_bem_assemble_s,t_bem_solve_s,t_bem_s,f_hz_bem,f_hz_nn8_unit
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_03100.obj,1,03100,4512,4512,9024,0.016393199999583885,0.06261870000162162,0.0003781760000856593,0.0002426989999366924,0.00012637300009373575,0.06299687600170728,0.06274507300171535,57.78450499998871,1.4416916999907698,59.22619669997948,5.672318620693916,5.62887547494689
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_03150.obj,1,03150,4308,4308,8616,0.015314899996155873,0.06614539999281988,0.00029305200005183,0.00018488200003048406,0.00012124900007620454,0.06643845199287171,0.06626664899289608,53.21107650001068,1.0068330000212882,54.217909500031965,5.668947500710489,5.631825355249832
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_03200.obj,1,03200,4428,4428,8856,0.01575960000627674,0.06297699999413453,0.00029417999990982935,0.00021662199986167253,0.00022482300002593547,0.06327117999404436,0.06320182299416047,56.244703799980925,1.4728620999958366,57.71756589997676,5.658182456136844,5.6176960866528
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_03250.obj,1,03250,4462,4462,8924,0.01603389999945648,0.061183599987998605,0.0002929400000721216,0.0001873929999419488,0.00026351300009991974,0.061476539988070726,0.061447112988098525,57.12945900001796,1.5602607999753673,58.68971979999333,5.6545610414974075,5.611658136453898
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_03300.obj,1,03300,4434,4434,8868,0.015659700002288446,0.0712360999896191,0.00029204399994341656,0.00019186399993486702,0.0002602160000242293,0.07152814398956252,0.07149631598964333,56.16403019998688,1.2735928999900352,57.43762309997692,5.656251466361508,5.6121946694486144
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_03350.obj,1,03350,4486,4486,8972,0.10952649998944253,0.06582869999692775,0.0003097399999387562,0.00018767900008242577,0.00012923100002808495,0.06613843999686651,0.06595793099695584,57.54298879997805,1.37610650001443,58.91909529999248,5.667025336072162,5.616021462723367
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_03400.obj,1,03400,4536,4536,9072,0.017101699981139973,0.07154070000979118,0.0002920809999341145,0.00018524999992223457,0.000259782999928575,0.07183278100972529,0.07180048300971975,60.090575600013835,1.1073405000206549,61.19791610003449,5.683272381116845,5.624795845408108
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_03450.obj,1,03450,4692,4692,9384,0.017115900001954287,0.06577660000766627,0.0002998170000500977,0.00018520199984777718,0.00023663200001465158,0.06607641700771637,0.06601323200768093,63.702426300005754,1.412447600014275,65.11487390002003,5.707621302710732,5.6407905185935405
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_03500.obj,1,03500,4892,4892,9784,0.017018199985614046,0.0723637999908533,0.0002899980000802316,0.00018705900001805275,0.0002520820000790991,0.07265379799093352,0.0726158819909324,71.80753979997826,1.9608811000071,73.76842089998536,5.729756124009433,5.657758651498834
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_03550.obj,1,03550,5044,5044,10088,0.01816440001130104,0.07105889997910708,0.00029641500004800035,0.00018587200000183657,0.0001313720000325702,0.07135531497915508,0.07119027197913966,67.94488369999453,1.7608513000013772,69.70573499999591,5.75649730475622,5.676875321320073
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_03600.obj,1,03600,5032,5032,10064,0.02223750000121072,0.06722580001223832,0.0004174059999058954,0.0001907379998010583,0.0002650159999029711,0.06764320601214421,0.0674908160121413,68.30100889998721,1.7169279000081588,70.01793679999537,5.791183794579393,5.708705184585363
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_03650.obj,1,03650,5098,5098,10196,0.018775200005620718,0.06811870000092313,0.00029769500019028784,0.0001772579998942092,0.00025290100020356474,0.06841639500111342,0.06837160100112669,69.8854673000169,1.7000700999924447,71.58553740000934,5.812149372392402,5.725977952267706
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_03700.obj,1,03700,5170,5170,10340,0.018731499993009493,0.06960940000135452,0.00030640399985713883,0.00019099700002698228,0.00023076399986166507,0.06991580400121165,0.06984016400121618,73.95313579999493,1.8282031000126153,75.78133890000754,5.831687770105916,5.739548876397055
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_03750.obj,1,03750,5264,5264,10532,0.01891129999421537,0.07073300000047311,0.000301298999984283,0.00018915400025434792,0.00019913900003302844,0.0710342990004574,0.07093213900050614,79.1533889999846,3.1243547000049148,82.27774369998951,5.833091360558595,5.726985543400585
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_03800.obj,1,03800,4934,4934,9872,0.023277200001757592,0.08967499999562278,0.00035488399997120725,0.00024209600000176578,0.0001514950001728721,0.09002988399559399,0.08982649499579566,74.225197199994,2.5333373000030406,76.75853449999704,5.833540420692934,5.746340915036756
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_03850.obj,1,03850,4842,4842,9688,0.017213600018294528,0.06625259999418631,0.0002934269999968819,0.00019341900013387204,0.0002525540001806803,0.06654602699418319,0.06650515399436699,70.47244030001457,1.8175157000077888,72.28995600002236,5.817712253447851,5.742214483580251
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_03900.obj,1,03900,4666,4666,9332,0.022965200012549758,0.06893060001311824,0.0002939060001517646,0.00018453600001521408,0.0001512130000628531,0.06922450601327,0.06908181301318109,64.7035726000031,1.476172199996654,66.17974479999975,5.807083445815121,5.747524061557875
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_03950.obj,1,03950,4728,4728,9456,0.017309899994870648,0.06549269999959506,0.0002942740000435151,0.00019366499996976928,0.0002475730000878684,0.06578697399963858,0.06574027299968294,66.202783500019,1.2964424999954645,67.49922600001446,5.793369339808616,5.734882426345838
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_04000.obj,1,04000,4806,4806,9612,0.01711700001033023,0.06602869997732341,0.00029619199980515984,0.0001872019999427721,0.00013600200007203965,0.06632489197712857,0.06616470197739545,69.35890250001103,1.4154297999921255,70.77433230000315,5.78805367469459,5.724312675446174
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_04050.obj,1,04050,4898,4898,9796,0.017426000005798414,0.06822019998799078,0.0002938769999309443,0.00019511499995132907,0.0002747050000471063,0.06851407698792172,0.06849490498803788,72.93719200001215,1.5424364000209607,74.4796284000331,5.787058958727419,5.721605587284487
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_04100.obj,1,04100,4938,4938,9876,0.017913799994857982,0.06769309999071993,0.0002948840000317432,0.0001888750001671724,0.0002461259998381138,0.06798798399075168,0.06793922599055804,73.85467580001568,1.6150656999961939,75.46974150001188,5.795228786569168,5.723742907112528
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_04150.obj,1,04150,4834,4834,9668,0.017510800011223182,0.06810219999169931,0.00029457600001478565,0.00019765099976211785,0.00026033600006485357,0.06839677599171409,0.06836253599176416,70.22650449999492,1.203802200005157,71.43030670000007,5.8058657312897965,5.73314621501456
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_04200.obj,1,04200,4870,4870,9740,0.017766200006008148,0.06951010000193492,0.00030151199985994025,0.00018947299977298827,0.00013821000000461937,0.06981161200179485,0.06964831000193954,70.4811888000113,1.2213874000008218,71.70257620001212,5.815480092536097,5.741021479913114
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_04250.obj,1,04250,5000,5000,10000,0.023533400002634153,0.07175800000550225,0.0007175060000736267,0.00024740299995755776,0.00020583400008035823,0.07247550600557588,0.07196383400558261,75.37140169998747,1.6032456000102684,76.97464729999774,5.8292784029059845,5.747250004787928
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_04300.obj,1,04300,5086,5086,10172,0.01823240000521764,0.0688631999946665,0.0002993250000872649,0.00018846499995561316,0.0002448500000173226,0.06916252499475377,0.06910804999468383,69.82270109999808,2.4492241999832913,72.27192529998138,5.849739485486422,5.764381016246372
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_04350.obj,1,04350,5380,5380,10760,0.01916289998916909,0.07292340000276454,0.00029301000002305953,0.0001897189998999238,0.00025117099983617663,0.0732164100027876,0.07317457100260072,84.18857410000055,2.899260600010166,87.08783470001072,5.859950631922324,5.770248977802471
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_04400.obj,1,04400,5498,5498,10996,0.021177100017666817,0.07355420000385493,0.0002990899997530505,0.00018721700005698948,0.00020078099973034114,0.07385329000360798,0.07375498100358527,95.42107589999796,2.147297899995465,97.56837379999342,5.890050088099223,5.7976220307498405
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_04450.obj,1,04450,5744,5744,11488,0.020180599996820092,0.07691649999469519,0.0002979169998434372,0.000185969999874942,0.00021599999978207053,0.07721441699453863,0.07713249999447726,108.07978580001509,2.146933399984846,110.22671919999993,5.9049750248949,5.8079338713021835
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_04500.obj,1,04500,5980,5980,11960,0.021173899993300438,0.07818569999653846,0.00030018999997992067,0.0001920890001929365,0.0002782039999146946,0.07848588999651838,0.07846390399645316,118.48906089999946,2.6516777999931946,121.14073869999265,5.925063439575908,5.817547617313818
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_04550.obj,1,04550,6206,6206,12420,0.1201262999966275,0.08483480001450516,0.00038252500002272427,0.00021392399998148903,0.00011683600023388862,0.08521732501452789,0.08495163601473905,129.31526730000041,3.1633263000112493,132.47859360001166,5.939966356336685,5.819949029611294
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_04600.obj,1,04600,6298,6298,12600,0.12209150000126101,0.08279790001688525,0.00029948799987323583,0.00018771300005028025,0.00011072900000726805,0.08309738801675849,0.08290862901689251,136.21565090000513,3.5278114000102505,139.74346230001538,5.948678643369444,5.81563524293421
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_04650.obj,1,04650,6340,6340,12716,0.02308499999344349,0.08365470002172515,0.0002930570000899024,0.00018968299991684034,0.00026251900009810925,0.08394775702181505,0.08391721902182325,137.5767249999917,4.54261529998621,142.11934029997792,5.940485030376686,5.732542765469628
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_04700.obj,1,04700,6280,6280,12612,0.022799200000008568,0.08044089999748394,0.0002938069999800064,0.00019292500015581027,0.00013246399990748614,0.08073470699746395,0.08057336399739143,136.95770249998895,5.020564900012687,141.97826740000164,5.939608540618886,5.814840800904882
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_04750.obj,1,04750,5864,5864,11760,0.021968700020806864,0.07669600000372157,0.0003040260000852868,0.00018651299993507564,0.00022608800005400554,0.07700002600380686,0.07692208800377558,115.29111329998705,3.10156619999907,118.39267949998612,5.924497151158747,5.804121605949528
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_04800.obj,1,04800,5662,5662,11336,0.020363799994811416,0.07297290000133216,0.0002923839999129996,0.00020066199998836965,0.00022263099992414937,0.07326528400124516,0.07319553100125631,102.6547128999955,4.284682299999986,106.93939519999549,5.9170266895673675,5.804037886022545
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_04850.obj,1,04850,5492,5492,10984,0.019257099978858605,0.0709270000224933,0.00030701100011356177,0.000195839999942109,0.0001999299999442883,0.07123401102260686,0.07112693002243758,96.79504480000469,2.9863414999854285,99.78138629999012,5.896567267146789,5.79341664593932
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_04900.obj,1,04900,5400,5400,10800,0.01910539998789318,0.06791020001401193,0.00029984900000272317,0.00018994899990502746,0.00014090500015299768,0.06821004901401466,0.06805110501416493,83.4506142999744,2.601888900011545,86.05250319998595,5.884896132715194,5.783739355145372
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_04950.obj,1,04950,5342,5342,10684,0.025731799978530034,0.07027739999466576,0.00030164900003001096,0.0001891700000851415,0.00025143300008494406,0.07057904899469576,0.0705288329947507,80.08875390002504,2.60029819997726,82.6890521000023,5.876849495949545,5.778469338727916
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_05000.obj,1,05000,5194,5194,10388,0.018528600019635633,0.06725280001410283,0.0002977480000117794,0.00018330799997784197,0.0001407499998458661,0.06755054801411461,0.0673935500139487,74.79910699999891,2.4542533999774605,77.25336039997637,5.880853207546927,5.780265442523217
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_05050.obj,1,05050,5194,5194,10388,0.01901479999651201,0.07155749999219552,0.0002935080000315793,0.00019307700014906004,0.0002550399999017827,0.0718510079922271,0.0718125399920973,77.11430360001395,1.8672347000101581,78.98153830002411,5.889240376921738,5.800071222951159
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_05100.obj,1,05100,5090,5090,10180,0.01864289998775348,0.06810770000447519,0.0003084839999792166,0.0002024600000004284,0.00022253599978284912,0.06841618400445441,0.06833023600425804,70.73451150002074,1.8693253999808803,72.60383690000162,5.911740936077155,5.826131222233748
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_05150.obj,1,05150,5096,5096,10192,0.018647899996722117,0.06723359998431988,0.00029574999993201343,0.0001902069998322986,0.00013325400010216981,0.06752934998425189,0.06736685398442205,71.30702799998107,1.5237477000046056,72.83077569998568,5.9406171574136435,5.857363567915396
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_05200.obj,1,05200,5132,5132,10264,0.028020400000968948,0.07051039999350905,0.0002949329998227768,0.00020378499990329147,0.0002635429997462779,0.07080533299333183,0.07077394299325533,71.14525480000884,1.9628436999919359,73.10809850000078,5.975782520867401,5.893557111940401
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_05250.obj,1,05250,5184,5184,10368,0.019092500006081536,0.07039109998731874,0.00029776300012599675,0.00019062100007431583,0.00018578999995952472,0.07068886298744474,0.07057688998727826,77.25762190000387,1.8093293000129052,79.06695120001677,5.998490967423649,5.9167098915275185
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_05300.obj,1,05300,5206,5206,10412,0.11297709998325445,0.07217259999015369,0.0002943950000917539,0.0001874359999783337,0.00024036799994064495,0.07246699499024543,0.07241296799009433,75.3679668000259,1.9370880000060424,77.30505480003194,6.0241710996908155,5.937208258513726
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_05350.obj,1,05350,5136,5136,10272,0.018620500020915642,0.07142949997796677,0.00030120500014163554,0.00018595900008222088,0.00020466099987970666,0.0717307049781084,0.07163416097784647,72.88561310002115,1.9863870000117458,74.87200010003289,6.04384380246365,5.954571850321837
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_05400.obj,1,05400,5120,5120,10240,0.023253400024259463,0.06924950002576225,0.00029450600006384773,0.00018416900013107807,0.00013401599979260938,0.0695440060258261,0.06938351602555486,73.61036520000198,1.7688425999949686,75.37920779999695,6.045351142124915,5.962903390210453
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_05450.obj,1,05450,5022,5022,10044,0.01775239998823963,0.06732660002307966,0.00037312100001145153,0.00018850000022212045,0.00016296499990858137,0.06769972102309112,0.06748956502298825,66.75634330001776,1.7313264000113122,68.48766970002907,6.033918037709896,5.958824601691339
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_05500.obj,1,05500,4954,4954,9908,0.026697900000726804,0.0966130000015255,0.0005232220000470989,0.00021076500008348375,0.00014409900002647192,0.09713622200157261,0.09675709900155198,73.32447729998967,1.8698075999855064,75.19428489997517,6.028793819635746,5.951804826172782
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_05550.obj,1,05550,5168,5168,10336,0.14343490000464953,0.06886120000854135,0.0002982019999762997,0.00019138200004817918,0.00021406599989859387,0.06915940200851764,0.06907526600843994,72.72947270001168,2.1332887000171468,74.86276140002883,6.013819461227251,5.9378700606993196
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_05600.obj,1,05600,5270,5270,10540,0.019277899991720915,0.06934570000157692,0.0002954450002289377,0.00019435299996985124,0.0002696780001861043,0.06964114500180585,0.06961537800176303,80.27893939998467,2.3803584999986924,82.65929789998336,6.013196866066144,5.940167475915626
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_05650.obj,1,05650,5318,5318,10636,0.018922299990663305,0.0698835999937728,0.0002955789997940883,0.00019572599994717167,0.0002510119997896254,0.07017917899356689,0.07013461199356243,80.79592720000073,1.4657793999940623,82.2617065999948,6.0274131823831985,5.955087216666123
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_05700.obj,1,05700,5408,5408,10816,0.019518100016284734,0.07067850002204068,0.0002949310000985861,0.0001906650001183152,0.00012113700009649619,0.07097343102213927,0.07079963702213718,86.13202819999424,2.002031000010902,88.13405920000514,6.045843846068527,5.9688681318827115
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_05750.obj,1,05750,5464,5464,10928,0.019454199995379895,0.06954060000134632,0.0002961719999439083,0.0001874389997101389,0.0002477920000092126,0.06983677200129022,0.06978839200135553,94.08729650001624,1.6217884999932721,95.70908500000951,6.05774968969203,5.983518996375757
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_05800.obj,1,05800,5468,5468,10936,0.019562300003599375,0.07058490000781603,0.000297298000077717,0.00020243500010110437,0.00025023800000781196,0.07088219800789375,0.07083513800782384,95.0750107000058,2.275550699996529,97.35056140000233,6.067168531356671,5.992866122556088
<bubblegym-data>/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/selected-dataMR3D_single_bubble_dx2p00mm_v6_rollL/ppm_ve_home_test_phi_iter/mc_surface_per_bubble_smoothed_lap3/bub_1/frame_05850.obj,1,05850,5510,5510,11020,0.020242800004780293,0.0994563999993261,0.0003307530001620762,0.00020190000010188668,0.0001499369999510236,0.09978715299948818,0.09960633699927712,94.28269160000491,1.8051390000036918,96.0878306000086,6.0737779770790485,6.003268308470691
