mesh_id,mesh_filename,source,surface_area,volume,M,W_vertex,Phi_VM,V_hull,A_hull,M_hull,eta_V,eta_A,eta_M,i00,i11,i22,frequency,f_strasberg
VOF/bubble.0176.67.obj,bubble.0176.67.obj,VOF,4.922892067962296,0.9999999999999996,7.937648642897956,18.24902168751544,0.9820986705447609,1.001020345256113,4.924784337165374,7.937061701671055,0.998980694787125,0.9996157660775524,1.0000739494348112,0.14475898763602654,0.14985540029790667,0.176745945798234,5.308397003,5.302277469887731
VOF/bubble.0176.69.obj,bubble.0176.69.obj,VOF,5.001630629807298,1.0,8.07902748570569,23.85107586687094,0.9649124468550534,1.0035251755811452,5.01019284060629,8.07475202809961,0.9964872076287437,0.9982910416681774,1.0005294846939203,0.15109677049955425,0.15485292004868942,0.16240955493930462,5.317774244,5.293548320994336
VOF/bubble.0178.17.obj,bubble.0178.17.obj,VOF,5.060858738036151,0.9999999999999996,8.226515267361048,16.417223066039057,0.9476131662176096,1.002742646062192,5.06572107718645,8.224435872254176,0.997264855471179,0.9990401486627054,1.000252831335689,0.11609503377712402,0.1900923139740046,0.20631312665071713,5.353505957,5.343152603248575
VOF/bubble.0178.26.obj,bubble.0178.26.obj,VOF,4.962433190268733,0.9999999999999996,8.010482241309337,15.084687168877023,0.97316914819941,1.0004059877896028,4.962836594415284,8.010364940766378,0.999594176969592,0.999918715005244,1.00001464359537,0.125729967159232,0.17340667839278973,0.18968009250927773,5.324760504,5.320047941476062
VOF/bubble.0178.50.obj,bubble.0178.50.obj,VOF,5.342481388297818,1.0,8.768586848719895,20.256671134457857,0.8890319858757586,1.026817191186386,5.3935173170856,8.753280491679714,0.9738831883449464,0.9905375424259584,1.0017486423581117,0.11409748206808579,0.21092164246599687,0.23368204131227516,5.422434592,5.369371998603883
VOF/bubble.0179.13.obj,bubble.0179.13.obj,VOF,4.963958020355921,0.9999999999999996,8.009871749830559,22.148362798911243,0.9732433206070265,1.002400812239789,4.969175268179151,8.007260001708477,0.997604937854724,0.9989500777208165,1.0003261725136343,0.15132265977871595,0.156175191929834,0.15892668057423445,5.31124522,5.2929900706699
VOF/bubble.0179.15.obj,bubble.0179.15.obj,VOF,5.261660673841955,0.9999999999999992,8.674620533446964,22.62643515217681,0.8986622699383773,1.0501271388733155,5.369060945231707,8.578710613954431,0.95226564763663,0.9799964514306482,1.011179992403115,0.11079597046322083,0.2082408685630936,0.2269252868787971,5.397419006,5.36801334431943
VOF/bubble.0179.18.obj,bubble.0179.18.obj,VOF,5.375387050948259,0.9999999999999994,8.875096225014666,18.1426516008386,0.8783627784755228,1.015863337846078,5.404325179059481,8.868629315405585,0.984384378040738,0.9946453762213734,1.0007291893007466,0.09695121931215774,0.25993528447384134,0.26159599210941686,5.449454015,5.423063839548918
VOF/bubble.0180.46.obj,bubble.0180.46.obj,VOF,4.9310589355756935,0.9999999999999994,7.948839151739541,14.588619295181994,0.9807160555935404,1.000419845557361,4.931412590344928,7.948736166750204,0.9995803306389552,0.9999282853010664,1.000012956146383,0.1356626960262399,0.15920882363144945,0.18321753115130165,5.31482919,5.30939728237595
VOF/bubble.0181.49.obj,bubble.0181.49.obj,VOF,4.94842291687675,0.9999999999999996,7.975425397639498,18.95961767661493,0.9774468182911938,1.001625984384465,4.950770378676527,7.974718273098988,0.9983766551489128,0.999525839087612,1.0000886707863894,0.14056842640368683,0.15936171342781386,0.17089143817522598,5.312033164,5.299161168198991
VOF/bubble.0182.19.obj,bubble.0182.19.obj,VOF,4.980379846166954,0.9999999999999996,8.05102639892343,14.5980427779028,0.9682683664388329,1.0002806663501371,4.980626806929354,8.050941779970518,0.9997194124013596,0.9999504157263788,1.0000105104415389,0.12093390061896174,0.18273252980899277,0.1927993895719036,5.331462455,5.326969767168055
VOF/bubble.0182.27.obj,bubble.0182.27.obj,VOF,7.69366358292557,0.9999999999999994,16.830496602848097,53.15507120219152,0.4631802829942834,1.7274407054976078,10.127786359484698,16.4915428325545,0.5788910709452911,0.7596589530860743,1.020553187396421,0.06315477939313754,1.356453044943652,1.3637820966083238,6.377531264,6.140706976395308
VOF/bubble.0182.31.obj,bubble.0182.31.obj,VOF,4.965959768506265,0.9999999999999996,8.015504855476674,20.572751296819312,0.972559348412735,1.00342197436464,4.971668463894364,8.013986392701872,0.9965896956095592,0.9988517546112422,1.0001894765851094,0.14352558429883416,0.15181178990809643,0.177859811636525,5.315068667,5.302943611330893
VOF/bubble.0182.32.obj,bubble.0182.32.obj,VOF,6.653687802784624,0.9999999999999996,10.937982169445227,71.07497395980695,0.712704963189467,1.18759638040857,7.072526548245746,10.431525018621056,0.8420369213789356,0.9407794735581432,1.0485506337683232,0.15957260183677313,0.22304163471461153,0.34544542032140013,5.679753568,5.572737179478417
VOF/bubble.0182.40.obj,bubble.0182.40.obj,VOF,5.930269685333591,0.9999999999999992,9.25821782042281,27.619855715707548,0.8420145572990518,1.2258803798492726,5.968687505349252,9.03136754823327,0.8157402764884398,0.9935634392014608,1.0251180423095412,0.1357696141367514,0.21373342867773623,0.260405473247557,5.504319344,5.370731882419827
VOF/bubble.0182.66.obj,bubble.0182.66.obj,VOF,4.889443329581312,0.9999999999999996,7.888616621658396,18.4795389015608,0.98820294524627,1.001091120616742,4.891461759226731,7.887875130283799,0.9989100686298464,0.9995873565521366,1.0000940039443258,0.14840639159914365,0.15592144052832185,0.15912357059451332,5.299077084,5.293437962823265
VOF/bubble.0182.68.obj,bubble.0182.68.obj,VOF,5.54832822248507,0.9999999999999996,10.1253309381751,29.2573412773268,0.7699061124066833,1.1381998409180143,6.009428325256787,9.93645512025982,0.8785803371694816,0.9232705545661012,1.0190083702516983,0.10939973420240441,0.24564367930260997,0.26161870689467354,5.54885672,5.397315611462839
VOF/bubble.0183.23.obj,bubble.0183.23.obj,VOF,5.336330151468347,0.9999999999999996,8.767252470939308,27.808189844697168,0.8891672967422033,1.0135084767321525,5.365663182812386,8.755206954580984,0.9866715700536534,0.9945331955539064,1.0013758117221914,0.10666596756613726,0.21714568992394595,0.2391716689542025,5.41832721,5.387013342413195
VOF/bubble.0183.51.obj,bubble.0183.51.obj,VOF,5.828370587653513,0.9999999999999994,10.149809445874734,34.87779236729622,0.7680493137346449,1.079341576624392,6.018044768089965,10.061820682748449,0.9264907621991818,0.9684824244840818,1.0087448152675935,0.08109903099315297,0.3434070939784868,0.3478442964715239,5.589581638,5.537708026720821
VOF/bubble.0183.8.obj,bubble.0183.8.obj,VOF,4.847779468832773,0.9999999999999996,7.815116506715353,13.358229474752072,0.9974968604425748,1.0000496802416157,4.847794968754977,7.815110905587915,0.9999503222263876,0.9999968026861068,1.0000007167047922,0.14869621834464128,0.15355525522126676,0.16072372661727244,5.294445033,5.293666949101429
VOF/bubble.0184.24.obj,bubble.0184.24.obj,VOF,6.867333965565928,0.999999999999999,13.51180243066426,59.37040718474324,0.5769440620112934,1.2093096698531722,7.4843872211972515,13.085022439028876,0.8269180549274973,0.9175546056885316,1.0326159159163857,0.0567947113671793,0.6819577811623901,0.6856869719727487,5.967689337,5.88738412712718
VOF/bubble.0184.53.obj,bubble.0184.53.obj,VOF,5.11992150209554,0.9999999999999996,8.318008136176937,21.422047693840508,0.9371900161454332,1.007803259969104,5.134184304577936,8.313454160701664,0.992257159428772,0.9972219925043052,1.0005477837956696,0.1141891227668747,0.19416469036218081,0.21294376472259288,5.363032419,5.351551822081814
VOF/bubble.0185.16.obj,bubble.0185.16.obj,VOF,4.959156734498732,0.9999999999999996,8.012677062081966,22.75953462780289,0.9729025791307702,1.0026112290428542,4.965495704845295,8.0104559041482,0.9973955717159207,0.9987233962682966,1.0002772823370285,0.15178518857578677,0.15382978665473526,0.15995707555885708,5.309819215,5.293104948261772
