bin,is_bin_thumbnail,mesh_id_10k,row_10k,source_10k,mesh_filename,mesh_id_archive,source_archive,non_sphericity,phi,non_sph_va,non_sph_vm,non_sph_w,eta_V,eta_A,eta_M,surface_area,volume,M,W_vertex,Phi_VM,V_hull,A_hull,M_hull,i00,i11,i22,f_gt,f_minnaert,f_strasberg,f_pred_residual,f_pred_direct,f_pred_minnaert_residual,ape_minnaert,ape_strasberg,ape_residual,ape_direct,ape_minnaert_residual
6,False,VOF/bubble.0234.18.obj,3304,VOF,bubble.0234.18.obj,tim2016_6k/bubble.0234.18.obj,tim2016_6k,0.0933951395434691,0.9066048604565308,0.0933951395434691,0.2047569019427894,0.6199056334377284,0.8765251020114009,0.9264715725601728,1.0743104440297977,5.334160529002897,0.9999999999999996,9.802731012046692,33.061186168094395,0.7952430980572106,1.1408686387934075,5.757500485700497,9.124672543697994,0.123031,0.188212,0.214724,5.448063312,5.255093770093691,5.3431742678244,5.456274782896993,5.437607838739832,5.437608121547298,3.5419842034741347,1.925253767601592,0.15072275094355034,0.19191174296999924,0.1919065519975518
6,False,VOF/bubble.0267.2.obj,675,VOF,bubble.0267.2.obj,tim2016_6k/bubble.0267.2.obj,tim2016_6k,0.1033070067377847,0.8966929932622153,0.1033070067377847,0.27394513748646,0.7911181248259969,0.800382520422303,0.8553345406017173,1.080126002845331,5.39312328565865,1.0,10.736866567429855,60.16017715223552,0.72605486251354,1.249402597488478,6.305279431209049,9.940383380407631,0.128736,0.183342,0.21925,5.516407014,5.255093770093691,5.34402331121881,5.523678512068993,5.498573170644665,5.498573497590476,4.7370189190740835,3.124927191624924,0.13181583683978185,0.32328730113777154,0.3232813743486489
6,False,LBM/bubble.0069.121.obj,6903,LBM,bubble.0069.121.obj,lbm_exhale_3k/bubble.0069.121.obj,lbm_exhale_3k,0.1058010544930754,0.8941989455069246,0.1058010544930754,0.1157769775033639,0.3864656856506053,0.973608931980622,0.9884880086593916,1.0031205386596609,5.40816547184349,1.0,8.816275963308978,20.481936088097743,0.8842230224966361,1.0271064358106188,5.471149295152461,8.788850017056792,0.1043704088186045,0.2348374885149271,0.2673088085515052,5.444345376,5.255093770093691,5.424668597227436,5.457482088048141,5.437837311113704,5.437837533160534,3.476113156607896,0.3614167987818016,0.24129093841199958,0.11953806081049985,0.11953398232511059
6,False,LBM/bubble.0034.14.obj,6088,LBM,bubble.0034.14.obj,lbm_exhale_3k/bubble.0034.14.obj,lbm_exhale_3k,0.1159490888025696,0.8840509111974304,0.1159490888025696,0.128967922442546,0.4385467597888033,0.9873101430571574,0.993101778687572,1.0013868053001476,5.470245888326915,0.9999999999999996,8.949790002340421,22.381864978875527,0.8710320775574539,1.0128529591558215,5.508242967358379,8.93739557478779,0.107970449076027,0.230005436977909,0.2708233210926463,5.458887713,5.255093770093691,5.430247574075593,5.461353784816008,5.458267952149182,5.458268114029371,3.7332503180270047,0.5246515486332978,0.04517535339909349,0.011353244166249329,0.011350278723511464
6,True,VOF/bubble.0231.16.obj,3188,VOF,bubble.0231.16.obj,tim2016_6k/bubble.0231.16.obj,tim2016_6k,0.1220073230388164,0.8779926769611835,0.1220073230388164,0.169221433874622,0.4071413222553206,0.976345610725548,0.9884355540332116,1.0010691824725035,5.507991113077595,0.9999999999999992,9.383431996565292,21.196232906910417,0.8307785661253779,1.024227475408911,5.572433215906482,9.373410110767272,0.101085,0.258607,0.27916,5.501197014,5.255093770093692,5.431193979724615,5.464586823350628,5.504424483270912,5.504424543992106,4.473630798533465,1.272505494662966,0.6654949923844234,0.058668490924776474,0.058669594706248974
6,False,VOF/bubble.0334.49.obj,891,VOF,bubble.0334.49.obj,tim2016_6k/bubble.0334.49.obj,tim2016_6k,0.1246367916087138,0.8753632083912861,0.1246367916087138,0.0993802122815127,0.4527068098379362,0.9194020830801544,0.9964504295411012,1.0039228825780253,5.524536347531449,0.9999999999999996,8.655766046613019,22.960948245378376,0.9006197877184873,1.0876634047312883,5.544215932623647,8.621943175939402,0.15417,0.1623,0.242714,5.433087536,5.255093770093691,5.374182608842528,5.44039484965109,5.426499101175722,5.426498999315017,3.2761070887761554,1.0841888110059827,0.13449651975366114,0.12126502252399235,0.1212668973457044
6,False,VOF/bubble.0223.18.obj,2909,VOF,bubble.0223.18.obj,tim2016_6k/bubble.0223.18.obj,tim2016_6k,0.1306966924694577,0.8693033075305423,0.1306966924694577,0.2875911504197775,0.799639317684238,0.8409049817835943,0.8825491550332094,1.020972248564174,5.563047810996046,0.9999999999999996,10.94252855510559,62.71874536020483,0.7124088495802224,1.1891950002234,6.30338579927224,10.717753171542531,0.124929,0.200959,0.233524,5.565343139,5.255093770093691,5.357365755914664,5.534104955818665,5.584989992396721,5.584990137229496,5.574667386314231,3.73700916351236,0.5612984213395343,0.35302142035127854,0.35302402275640415
6,False,LBM/bubble.0053.87.obj,6400,LBM,bubble.0053.87.obj,lbm_exhale_3k/bubble.0053.87.obj,lbm_exhale_3k,0.1318863147728074,0.8681136852271926,0.1318863147728074,0.1770640872970476,0.4184405859763916,0.9032219213546188,0.9570672875757412,1.0083578912545854,5.570671150960823,0.9999999999999996,9.472856949257237,21.60805983247146,0.8229359127029524,1.107147619380447,5.820563740164369,9.394340076489344,0.0997274732554994,0.2817158616839964,0.2987861123807354,5.516655835,5.255093770093691,5.448235210239443,5.513536590824573,5.51493401607344,5.514933892007996,4.7413156218093,1.240255451979936,0.05654230150877818,0.03121128049417648,0.031213529419013605
6,False,VOF/bubble.0256.36.obj,648,VOF,bubble.0256.36.obj,tim2016_6k/bubble.0256.36.obj,tim2016_6k,0.1345522769138368,0.8654477230861631,0.1345522769138368,0.2116739825361653,0.8385949844311147,0.9051369576901652,0.9372879239578238,1.0629391529726802,5.587831284372033,0.9999999999999996,9.88874400533043,77.85613458211293,0.7883260174638347,1.1048051805904786,5.961701993104389,9.303207975428291,0.13707,0.18914,0.269071,5.477784802,5.255093770093691,5.433147678097108,5.517282142662937,5.473290578956353,5.473290578165306,4.065348310598161,0.8148754563449571,0.7210458623441348,0.08204453453532677,0.08204454897631648
7,False,VOF/bubble.0020.3.obj,2,VOF,bubble.0020.3.obj,tim2016_6k/bubble.0020.3.obj,tim2016_6k,0.1420103372591918,0.8579896627408081,0.1420103372591918,0.2748487786911718,0.6658821194610738,0.7956981572749566,0.8821155787730495,1.0569452095106902,5.636403411436341,0.9999999999999996,10.750246225016738,37.61058999323784,0.7251512213088281,1.2567579689071036,6.389642748715668,10.171053455073167,0.124715,0.22282,0.250238,5.570797204,5.255093770093691,5.366805854383644,5.576138643796201,5.574359583217391,5.574359893903361,5.667114101364605,3.6617981618480697,0.09588286201417485,0.0639473864680164,0.06395296351487174
7,False,LBM/bubble.0039.30.obj,6139,LBM,bubble.0039.30.obj,lbm_exhale_3k/bubble.0039.30.obj,lbm_exhale_3k,0.1440712222909734,0.8559287777090265,0.1440712222909734,0.1498858201628303,0.5291974185183261,0.9390187256313351,0.9805384055539929,1.0053938069855457,5.649974610029293,0.9999999999999996,9.17000841102858,26.69138001497624,0.8501141798371696,1.0649414891355489,5.762114546484412,9.120812508804736,0.1098626768656283,0.2389397049684273,0.2661345096827436,5.485338539,5.255093770093691,5.405783278555584,5.458519542912612,5.486949375405975,5.48694925197008,4.197457773468322,1.450325442610123,0.4889214384255188,0.029366216770801132,0.029363966483175
7,False,VOF/bubble.0108.32.obj,201,VOF,bubble.0108.32.obj,tim2016_6k/bubble.0108.32.obj,tim2016_6k,0.147067878301918,0.852932121698082,0.147067878301918,0.4227432777458435,0.8832302492750376,0.6110187616976778,0.7143371132574363,1.130329262467442,5.66982499430503,0.999999999999999,13.50448401709431,107.61666044794256,0.5772567222541565,1.6366109564648408,7.937183843703933,11.947389548789369,0.146902,0.215186,0.258589,5.746324936,5.255093770093693,5.350685715896437,5.677453591716523,5.713281545209751,5.713281650802185,8.548614486257213,6.8850826312472035,1.1985285386840325,0.5750351948118292,0.575033357247218
7,False,VOF/bubble.0167.35.obj,1182,VOF,bubble.0167.35.obj,tim2016_6k/bubble.0167.35.obj,tim2016_6k,0.1626580497890934,0.8373419502109065,0.1626580497890934,0.2078326588157779,0.4013865804418978,0.9380348318791067,0.9749732331649829,1.0035404217838109,5.775389446129314,0.9999999999999994,9.840792183868402,20.992463923771865,0.792167341184222,1.0660584937946938,5.923638977637466,9.806074543939364,0.075521,0.390502,0.395338,5.591674577,5.255093770093692,5.595419405666282,5.618742232976556,5.584873481641427,5.584873501639531,6.019320371231032,0.06697150584701424,0.48407065904537094,0.1216289550637931,0.12162859742310171
7,False,LBM/bubble.0082.66.obj,7468,LBM,bubble.0082.66.obj,lbm_exhale_3k/bubble.0082.66.obj,lbm_exhale_3k,0.1735887872642164,0.8264112127357836,0.1735887872642164,0.1893701980205654,0.6685270304836426,0.827277281141777,0.9599344839457647,1.0332013573657357,5.851779099221325,0.9999999999999994,9.616663685946346,37.910694898273,0.8106298019794346,1.2087845548228244,6.096019256614126,9.307637487493365,0.1416672559068192,0.1983651636463613,0.2136484914226392,5.491378471,5.255093770093692,5.319791395268038,5.457551491511482,5.50733934363947,5.507339835238034,4.3028303759088615,3.124663081193803,0.6160016044634088,0.29065329814288393,0.29066225033161247
7,True,VOF/bubble.0301.46.obj,5726,VOF,bubble.0301.46.obj,tim2016_6k/bubble.0301.46.obj,tim2016_6k,0.1811078121950743,0.8188921878049257,0.1811078121950743,0.3176575766631413,0.7989559550371916,0.8311722831609131,0.8697214069250353,1.0260324570626207,5.905509826650611,0.9999999999999996,11.424695157189426,62.50555999648662,0.6823424233368587,1.2031200032285023,6.790116673717369,11.134828219661433,0.109231,0.264239,0.309578,5.659279877,5.255093770093691,5.4662321977577415,5.667799830362738,5.674397653930249,5.67439830841231,7.142005974098773,3.4111703863035303,0.1505483656562725,0.2671325196636687,0.2671440844223442
7,False,VOF/bubble.0255.41.obj,3985,VOF,bubble.0255.41.obj,tim2016_6k/bubble.0255.41.obj,tim2016_6k,0.1908885315595436,0.8091114684404563,0.1908885315595436,0.1977633196830858,0.6722838870165797,0.937180668419898,0.9690848244520556,1.0139027452933502,5.976896942729829,0.9999999999999996,9.717274678043848,38.34529373596875,0.8022366803169142,1.0670301188414568,6.167568402600169,9.584030345269822,0.121347,0.244954,0.321324,5.558673351,5.255093770093691,5.524359322080073,5.582026811423716,5.557195711945703,5.557195711142532,5.461367519494487,0.6173060864199551,0.4201265112927362,0.026582584746253534,0.026582599195236246
